School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-09 11:45:00,2019-09-09 11:53:00,2019-09-09 11:51:00,22.9,7.4,23.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-08 11:45:00,2019-09-08 11:53:00,2019-09-08 11:52:00,21.2,15.1,24.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-07 12:00:00,2019-09-07 12:07:00,2019-09-07 11:52:00,22.7,9.3,22.9
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-06 12:00:00,2019-09-06 12:07:00,2019-09-06 11:52:00,21.9,10.9,22.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-05 12:00:00,2019-09-05 12:07:00,2019-09-05 11:53:00,20.9,15.7,28.8
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-04 12:00:00,2019-09-04 12:06:00,2019-09-04 11:53:00,27.1,10.7,28.0
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-03 12:00:00,2019-09-03 12:06:00,2019-09-03 11:53:00,25.7,11.7,25.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-02 12:00:00,2019-09-02 12:05:00,2019-09-02 11:54:00,23.3,17.5,23.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-09-01 12:00:00,2019-09-01 12:05:00,2019-09-01 11:54:00,22.2,18.7,33.1
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-31 12:00:00,2019-08-31 12:05:00,2019-08-31 11:54:00,30.0,18.5,35.8
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-30 12:00:00,2019-08-30 12:04:00,2019-08-30 11:55:00,32.4,18.8,31.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-29 12:00:00,2019-08-29 12:04:00,2019-08-29 11:55:00,30.2,18.1,29.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-28 12:00:00,2019-08-28 12:04:00,2019-08-28 11:55:00,26.6,18.6,30.6
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-27 12:00:00,2019-08-27 12:03:00,2019-08-27 11:55:00,28.6,20.8,35.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-26 12:00:00,2019-08-26 12:03:00,2019-08-26 11:56:00,32.7,17.7,32.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-25 12:00:00,2019-08-25 12:03:00,2019-08-25 11:56:00,27.9,19.7,35.3
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-24 12:00:00,2019-08-24 12:02:00,2019-08-24 11:56:00,32.4,17.8,34.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-23 12:00:00,2019-08-23 12:02:00,2019-08-23 11:57:00,30.5,13.4,30.5
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-22 12:00:00,2019-08-22 12:02:00,2019-08-22 11:57:00,27.2,13.8,27.7
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-21 12:00:00,2019-08-21 12:01:00,2019-08-21 11:57:00,24.4,13.1,24.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-20 12:00:00,2019-08-20 12:01:00,2019-08-20 11:57:00,17.6,15.3,24.4
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-19 12:00:00,2019-08-19 12:01:00,2019-08-19 11:58:00,23.2,16.8,33.2
Lycée Henri Matisse,1Lycée Henri Matisse Cugnaux,,43.532,1.41,143.0,2019-08-18 12:00:00,2019-08-18 12:01:00,2019-08-18 11:58:00,33.2,22.2,32.8
