School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-18 16:59:42,2019-09-18 11:56:00,2019-09-18 17:04:00,23.1,12.7,25.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-17 16:59:54,2019-09-17 11:56:00,2019-09-17 17:04:00,23.3,19.8,31.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-16 17:00:57,2019-09-16 11:56:00,2019-09-16 17:05:00,28.8,15.4,29.1
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-15 16:59:48,2019-09-15 11:55:00,2019-09-15 17:05:00,25.9,19.1,25.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-14 17:00:10,2019-09-14 11:55:00,2019-09-14 17:05:00,22.9,18.4,23.0
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-13 17:01:30,2019-09-13 11:56:00,2019-09-13 17:06:00,19.4,17.5,33.8
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-12 17:00:49,2019-09-12 11:55:00,2019-09-12 17:06:00,31.3,19.4,34.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-11 17:00:24,2019-09-11 11:54:00,2019-09-11 17:06:00,31.4,18.5,31.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-10 16:59:43,2019-09-10 11:53:00,2019-09-10 17:07:00,27.6,16.1,27.7
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-09 16:59:49,2019-09-09 11:52:00,2019-09-09 17:07:00,27.2,18.7,27.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-08 16:59:46,2019-09-08 11:52:00,2019-09-08 17:07:00,26.0,14.0,27.1
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-07 17:15:40,2019-09-07 12:07:00,2019-09-07 17:08:00,24.3,14.1,24.5
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-06 17:01:22,2019-09-06 11:53:00,2019-09-06 17:08:00,20.5,17.1,24.4
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-05 17:15:58,2019-09-05 12:07:00,2019-09-05 17:08:00,22.2,19.0,32.8
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-04 17:15:39,2019-09-04 12:06:00,2019-09-04 17:09:00,30.5,19.8,30.3
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-03 17:15:35,2019-09-03 12:06:00,2019-09-03 17:09:00,27.2,18.2,29.9
Freedom High School (USVAGZGJ),AWS WeatherBug:ATM-01,,38.9218,-77.5286,111.0,2019-09-02 17:15:31,2019-09-02 12:05:00,2019-09-02 17:09:00,27.2,20.8,26.7
