School Name,Site Name,Userid,Latitude,Longitude,Elevation,Measured At,Solar Measured At,Solar Noon At,Current Temp,Minimum Temp,Maximum Temp
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-09-01 16:44:41,2019-09-01 11:58:00,2019-09-01 16:46:00,21.8,9.8,25.2
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-31 16:44:51,2019-08-31 11:58:00,2019-08-31 16:46:00,23.3,13.5,27.9
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-30 16:44:50,2019-08-30 11:58:00,2019-08-30 16:46:00,26.3,12.2,28.0
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-29 16:44:33,2019-08-29 11:57:00,2019-08-29 16:46:00,26.3,17.8,26.6
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-28 16:44:34,2019-08-28 11:57:00,2019-08-28 16:47:00,25.2,15.7,25.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-27 16:44:47,2019-08-27 11:56:00,2019-08-27 16:47:00,24.1,7.4,24.1
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-26 16:44:42,2019-08-26 11:56:00,2019-08-26 16:47:00,21.4,7.6,21.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-25 16:44:46,2019-08-25 11:56:00,2019-08-25 16:48:00,18.6,11.9,22.4
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-24 16:44:50,2019-08-24 11:56:00,2019-08-24 16:48:00,21.1,9.6,24.7
Littleton Middle School,Weather Station:ATM-01,,42.5356,-71.4895,48.0,2019-08-23 16:44:32,2019-08-23 11:55:00,2019-08-23 16:48:00,22.6,18.0,29.9
